,c_International_plan,c_Voice_mail_plan,Number vmail messages,Total minutes,Total charge,Customer service calls,Churn
1214,0,1,18,503.8,50.839999999999996,0,1
1215,1,0,0,734.1999999999999,75.48,2,1
1216,0,0,0,736.5,74.89,1,1
1217,0,0,0,657.9000000000001,67.53999999999999,2,0
1218,0,0,0,489.0,40.32,0,0
1219,1,1,21,535.5,54.53,4,1
1220,0,0,0,364.59999999999997,30.830000000000002,5,1
1221,1,0,0,509.7,60.050000000000004,0,0
1222,0,0,0,452.9,42.11000000000001,3,0
1223,0,1,36,676.1,67.7,3,0
1224,1,0,0,708.9999999999999,71.47,0,0
1225,0,0,0,518.6,53.75,1,0
1226,0,1,38,515.0,60.29,2,0
1227,0,0,0,499.70000000000005,49.480000000000004,1,0
1228,0,0,0,547.0,49.08,1,0
1229,0,0,0,622.5999999999999,71.10000000000001,1,0
1230,0,0,0,396.0,35.709999999999994,2,0
1231,0,0,0,657.8000000000001,63.18,0,1
1232,0,0,0,672.5,68.61999999999999,0,0
1233,0,0,0,606.8,65.24,1,0
1234,0,1,22,557.7,58.190000000000005,2,0
1235,0,1,32,680.1999999999999,59.800000000000004,2,0
1236,0,1,34,611.4,53.269999999999996,2,0
1237,0,0,0,640.1,67.19,2,0
1238,0,0,0,540.6999999999999,56.29,0,0
1239,0,1,39,543.5999999999999,57.92999999999999,1,0
1240,0,0,0,455.5,43.730000000000004,0,0
1241,0,1,38,653.1,69.00999999999999,2,0
1242,0,0,0,607.8000000000001,50.66,0,0
1243,0,1,27,594.6999999999999,53.68,1,0
1244,0,1,31,612.0,61.47,0,0
1245,0,0,0,620.8,58.95,2,0
1246,0,0,0,596.2,64.09,1,0
1247,0,0,0,614.5,57.07,1,0
1248,0,1,14,546.3000000000001,51.88,1,0
1249,1,1,40,664.7,69.81,1,0
1250,0,1,35,512.6,51.25999999999999,1,0
1251,0,0,0,506.4,48.17,3,0
1252,0,0,0,572.6,58.309999999999995,1,0
1253,0,0,0,528.1,52.6,2,0
1254,0,1,38,451.9,54.86,2,0
1255,0,1,29,744.0000000000001,79.30000000000001,0,0
1256,0,1,34,587.1,60.089999999999996,1,0
1257,0,0,0,551.0,50.449999999999996,1,0
1258,0,1,25,718.0,71.78,0,0
1259,0,0,0,573.2,54.81,1,0
1260,0,0,0,755.1,74.06,2,1
1261,0,0,0,451.4,38.9,1,0
1262,0,0,0,609.4000000000001,63.43,1,0
1263,1,0,0,608.3,60.62,1,0
1264,0,0,0,561.6999999999999,51.47,1,0
1265,0,1,39,619.4999999999999,66.39999999999999,1,0
1266,0,1,29,386.80000000000007,45.27,2,0
1267,0,0,0,629.4999999999999,63.24,1,0
1268,0,1,26,652.2,59.0,0,0
1269,1,0,0,767.6,81.41,0,1
1270,1,1,44,639.2,69.7,3,0
1271,0,1,33,481.6,46.529999999999994,2,0
1272,0,0,0,770.0000000000001,71.16000000000001,0,0
1273,0,1,25,686.5,69.86,2,0
1274,0,0,0,700.9,64.64,0,0
1275,1,0,0,773.5,69.45,4,0
1276,0,1,20,474.7,42.47,0,0
1277,0,0,0,693.8,63.08,2,0
1278,0,0,0,604.5999999999999,61.699999999999996,3,0
1279,0,0,0,729.5,76.98,1,1
1280,0,0,0,658.1999999999999,59.489999999999995,2,0
1281,0,0,0,636.6999999999999,60.51,0,0
1282,1,0,0,580.3,53.58,0,0
1283,0,0,0,504.4,47.07,4,1
1284,0,1,35,588.7,64.33,0,0
1285,0,1,21,348.0,25.52,0,0
1286,0,0,0,576.1,61.129999999999995,1,0
1287,0,0,0,550.5,57.4,1,0
1288,0,0,0,591.1,66.05000000000001,2,0
1289,0,1,38,818.5,78.89,0,0
1290,0,0,0,528.4000000000001,59.550000000000004,1,0
1291,0,0,0,510.09999999999997,57.14,2,0
1292,0,0,0,432.8,41.519999999999996,1,0
1293,0,0,0,601.6,55.120000000000005,2,0
1294,0,0,0,571.9000000000001,65.13,2,0
1295,0,0,0,576.5999999999999,57.230000000000004,2,0
1296,0,0,0,661.0,63.94,0,0
1297,0,0,0,623.9,60.940000000000005,2,0
1298,0,1,29,699.1999999999999,66.12,1,0
1299,0,0,0,691.1999999999999,69.89999999999999,2,0
1300,0,0,0,516.4,52.529999999999994,6,1
1301,0,0,0,497.79999999999995,52.17999999999999,2,0
1302,0,0,0,611.6,64.88,3,0
1303,1,0,0,653.6,68.07000000000001,1,0
1304,0,0,0,626.9,53.58,3,0
1305,0,0,0,667.1999999999999,77.3,0,1
1306,0,0,0,556.8,60.17,1,0
1307,0,0,0,690.2,64.27,0,0
1308,0,1,31,602.8000000000001,72.02999999999999,1,0
1309,1,0,0,490.40000000000003,58.45,1,1
1310,0,1,23,630.7,71.9,1,0
1311,0,1,12,404.8,37.38,1,0
1312,0,0,0,587.5,53.36,3,0
1313,0,1,28,629.6000000000001,53.239999999999995,1,0
1314,0,0,0,483.8,47.230000000000004,2,0
1315,0,0,0,582.1999999999999,57.09,2,0
1316,0,1,36,503.20000000000005,57.22,0,0
1317,0,0,0,587.9000000000001,67.98,3,0
1318,0,1,38,620.8,66.59,1,0
1319,1,0,0,537.2,52.07,5,1
1320,0,1,33,593.6999999999999,61.03,2,0
1321,0,1,31,448.7,52.57000000000001,3,0
1322,0,0,0,504.99999999999994,56.04,0,0
1323,0,0,0,543.9,54.69,1,0
1324,0,1,35,687.1,68.39,1,0
1325,0,1,24,585.0,51.76,1,0
1326,0,0,0,727.5999999999999,63.28,2,0
1327,0,0,0,558.7,60.4,2,0
1328,1,0,0,702.9,73.25,1,1
1329,0,0,0,600.0,55.849999999999994,0,0
1330,0,0,0,471.2,46.480000000000004,2,0
1331,0,0,0,589.7,58.93,1,0
1332,0,0,0,656.1999999999999,58.85,1,0
1333,0,0,0,815.8000000000001,88.66,0,1
1334,0,0,0,604.5000000000001,56.2,1,0
1335,0,1,30,676.9,67.59,2,0
1336,0,0,0,408.30000000000007,39.81,2,0
1337,0,0,0,490.2,48.11,3,0
1338,0,0,0,382.3,31.339999999999996,3,0
1339,0,0,0,445.0,38.95,3,0
1340,0,1,39,522.6999999999999,46.7,1,0
1341,0,1,15,666.6,68.94,1,0
1342,0,0,0,724.7,74.99,1,1
1343,0,0,0,600.0,52.76,7,1
1344,0,0,0,702.8999999999999,67.71,2,0
1345,0,0,0,582.4,63.970000000000006,1,0
1346,0,0,0,596.9,59.06,1,0
1347,0,0,0,663.4000000000001,63.19,0,0
1348,0,0,0,551.4999999999999,60.760000000000005,4,0
1349,0,1,32,535.8,58.17,2,0
1350,0,0,0,584.8000000000001,52.699999999999996,4,1
1351,0,0,0,650.8000000000001,76.34,1,1
1352,0,1,29,563.3000000000001,64.14,3,0
1353,0,0,0,672.7,71.91999999999999,1,0
1354,0,0,0,504.1,46.75,5,1
1355,0,1,23,553.6,58.7,4,0
1356,0,0,0,639.9,65.89,3,0
1357,0,0,0,563.1999999999999,58.019999999999996,4,0
1358,0,0,0,552.9999999999999,56.769999999999996,3,0
1359,0,1,25,552.1,55.71000000000001,1,0
1360,0,0,0,584.3,54.08999999999999,1,0
1361,1,0,0,726.6,74.46000000000001,2,1
1362,0,0,0,531.8000000000001,56.85,2,0
1363,0,0,0,678.4,62.75999999999999,2,0
1364,0,0,0,404.5,38.74,1,0
1365,0,0,0,555.3,52.58,1,0
1366,0,0,0,531.9000000000001,45.71,1,0
1367,0,1,23,596.1,57.019999999999996,4,0
1368,0,1,36,446.79999999999995,42.05,2,0
1369,0,0,0,623.6999999999999,54.589999999999996,2,0
1370,0,0,0,804.7,80.35000000000001,0,1
1371,0,1,43,611.9999999999999,54.96,3,0
1372,0,0,0,638.0,55.870000000000005,0,0
1373,0,0,0,687.0,65.67999999999999,1,0
1374,0,0,0,503.59999999999997,49.81,0,0
1375,0,0,0,690.4,76.64,1,1
1376,0,1,25,723.5999999999999,65.1,0,0
1377,0,1,31,481.0,56.45,0,0
1378,0,0,0,502.2,38.85,1,0
1379,0,0,0,656.0,73.75999999999999,1,0
1380,0,0,0,594.0,64.09,0,0
1381,0,0,0,649.9000000000001,63.06,1,1
1382,0,1,23,717.1,67.77,1,0
1383,0,0,0,522.8,51.900000000000006,3,0
1384,0,0,0,551.6999999999999,47.269999999999996,1,1
1385,0,0,0,656.0,64.2,1,0
1386,1,0,0,561.8000000000001,53.59,0,1
1387,0,0,0,587.2,54.269999999999996,2,0
1388,1,0,0,601.4000000000001,63.449999999999996,2,1
1389,1,1,15,482.99999999999994,51.14,1,0
1390,1,1,39,404.1,44.40999999999999,1,0
1391,1,0,0,532.5999999999999,56.24,2,0
1392,0,0,0,693.6,68.27999999999999,0,0
1393,0,1,35,670.5,66.48,0,0
1394,0,0,0,706.9,68.83,2,0
1395,0,1,28,721.3,73.10999999999999,1,0
1396,0,0,0,538.6,55.8,0,0
1397,0,1,42,622.6,62.39,1,0
1398,0,0,0,746.1999999999999,76.08,0,1
1399,0,0,0,494.3,50.519999999999996,4,1
1400,0,1,14,520.9,53.39,2,0
1401,1,0,0,532.6999999999999,50.47,2,1
1402,0,0,0,585.9,62.650000000000006,2,0
1403,0,0,0,640.6,59.5,0,0
1404,0,0,0,486.1,52.11,1,0
1405,1,1,40,612.6,64.14,1,0
1406,0,0,0,700.8000000000001,70.33,1,0
1407,0,1,24,791.9000000000001,79.19,0,0
1408,0,0,0,717.5,74.67,3,1
1409,0,1,39,524.4999999999999,47.209999999999994,2,0
1410,0,0,0,536.6,59.99000000000001,1,0
1411,0,1,29,460.9,46.85999999999999,1,0
1412,1,0,0,614.8000000000001,59.36,0,1
1413,0,1,29,601.8,54.730000000000004,2,0
1414,0,1,31,621.3,64.69000000000001,1,0
1415,0,1,34,587.3,57.300000000000004,1,0
1416,0,0,0,540.8,52.599999999999994,1,0
1417,0,0,0,571.6999999999999,51.26,0,0
1418,0,0,0,714.8999999999999,65.25,1,0
1419,0,0,0,725.0,79.97,1,1
1420,0,1,29,566.4,59.99,1,0
1421,0,0,0,505.20000000000005,49.089999999999996,1,0
1422,0,1,47,563.3000000000001,53.650000000000006,0,0
1423,0,0,0,678.3,68.64999999999999,1,0
1424,0,0,0,424.49999999999994,47.599999999999994,1,0
1425,0,0,0,648.1999999999999,61.089999999999996,2,0
1426,0,1,36,594.0999999999999,70.74000000000001,5,0
1427,0,0,0,655.4,63.75,1,0
1428,1,0,0,621.4,59.959999999999994,0,1
1429,0,0,0,670.5000000000001,68.3,3,0
1430,0,0,0,566.1,63.42,0,0
1431,0,0,0,666.5,61.15999999999999,1,0
1432,0,0,0,674.4,66.92,0,0
1433,0,0,0,589.1999999999999,52.64,3,0
1434,1,0,0,617.9999999999999,73.84,1,0
1435,0,0,0,531.5,55.85999999999999,0,0
1436,0,0,0,541.2,60.79,0,0
1437,0,0,0,560.7,61.13,2,0
1438,0,0,0,507.8,51.15,2,0
1439,0,0,0,628.9,56.01,3,0
1440,0,0,0,539.6999999999999,48.1,1,0
1441,0,1,39,639.8,75.86,1,0
1442,0,1,23,681.5,70.50999999999999,2,0
1443,0,0,0,560.2,58.11,3,0
1444,0,0,0,607.9,58.36,2,0
1445,0,0,0,512.6,53.040000000000006,2,0
1446,0,1,25,585.2,63.5,1,0
1447,0,0,0,551.5,71.58,1,0
1448,0,1,42,698.0,63.68999999999999,7,0
1449,0,0,0,561.0,61.56,1,0
1450,0,0,0,674.7,69.27,2,0
1451,0,1,29,683.7,66.65,0,0
1452,0,1,17,602.4000000000001,62.29999999999999,0,0
1453,1,0,0,537.8000000000001,45.03000000000001,1,1
1454,0,1,26,578.8000000000001,61.28,1,0
1455,0,0,0,568.5000000000001,60.449999999999996,1,0
1456,0,1,21,464.59999999999997,50.81,2,0
1457,0,0,0,601.7,58.519999999999996,2,0
1458,0,1,28,599.4,56.33,4,1
1459,1,0,0,695.1999999999999,66.97999999999999,2,1
1460,0,1,43,525.8,55.489999999999995,1,0
1461,0,1,39,495.90000000000003,51.53000000000001,2,0
1462,1,0,0,513.8,49.96000000000001,2,0
1463,0,0,0,677.1,75.86,2,1
1464,0,0,0,510.7,53.760000000000005,5,1
1465,0,1,25,566.2,53.47,1,0
1466,0,0,0,653.1,62.400000000000006,0,0
1467,0,0,0,644.2,61.89000000000001,1,0
1468,0,0,0,353.5,37.69,2,0
1469,0,0,0,622.6,63.74,1,0
1470,0,0,0,769.8000000000001,76.58999999999999,1,1
1471,0,0,0,633.4000000000001,72.33999999999999,0,0
1472,0,0,0,673.6,63.510000000000005,0,0
1473,0,0,0,694.1,70.23,0,0
1474,1,1,16,498.99999999999994,48.989999999999995,0,1
1475,1,0,0,693.0,74.91,0,1
1476,1,0,0,561.3000000000001,59.35,1,0
1477,0,0,0,671.8000000000001,67.65,0,0
1478,0,0,0,494.09999999999997,50.150000000000006,7,1
1479,1,1,25,578.3,58.11,0,0
1480,0,0,0,637.0,65.36,3,0
1481,0,0,0,803.7,80.01,1,1
1482,0,0,0,667.5,64.36,0,0
1483,0,0,0,653.5,62.57000000000001,0,0
1484,1,0,0,596.9,51.32,2,0
1485,0,0,0,595.1999999999999,57.04,2,0
1486,0,0,0,569.4,55.629999999999995,1,0
1487,0,0,0,604.6,57.4,1,0
1488,1,0,0,631.5,64.84,1,0
1489,0,0,0,743.4,82.26,1,1
1490,0,0,0,525.7,50.25,2,0
1491,0,0,0,581.6999999999999,55.76,4,1
1492,0,0,0,752.3000000000001,79.13,0,1
1493,1,1,33,638.6,65.74000000000001,2,0
1494,1,1,12,541.0999999999999,52.12,2,0
1495,0,0,0,646.0,70.79,1,0
1496,0,0,0,509.09999999999997,45.080000000000005,3,0
1497,1,1,28,445.59999999999997,47.16,0,1
1498,0,0,0,570.6999999999999,63.59,2,0
1499,0,0,0,661.0999999999999,63.14,3,0
1500,1,0,0,563.1999999999999,63.11,0,1
1501,0,0,0,786.4999999999999,78.80000000000001,2,1
1502,0,0,0,535.1000000000001,48.300000000000004,3,0
1503,0,0,0,696.6,75.08,2,1
1504,0,1,40,532.3,47.790000000000006,1,0
1505,0,0,0,684.1,69.14,1,0
1506,0,0,0,623.8,64.58,1,0
1507,1,1,38,552.5,61.01,1,1
1508,0,1,33,517.6,55.75000000000001,4,1
1509,0,0,0,577.9,58.39,2,0
1510,0,1,39,390.29999999999995,43.85,1,0
1511,0,1,28,649.3,64.74000000000001,2,0
1512,0,1,45,555.5999999999999,44.050000000000004,2,0
1513,0,0,0,562.5999999999999,44.63999999999999,0,0
1514,0,0,0,634.5000000000001,62.69,4,0
1515,0,0,0,551.3,52.730000000000004,8,1
1516,0,0,0,524.4,54.42,2,0
1517,0,1,25,420.9,46.15,3,0
1518,0,0,0,718.5999999999999,68.22000000000001,1,0
1519,0,0,0,562.5,55.21,1,0
1520,0,0,0,627.9,57.5,2,0
1521,0,0,0,629.3000000000001,64.82,1,0
1522,0,0,0,450.09999999999997,43.2,3,0
1523,0,0,0,577.3000000000001,65.54,4,0
1524,0,0,0,725.4,71.72,1,0
1525,0,0,0,645.1999999999999,62.919999999999995,2,0
1526,0,0,0,564.3,55.04,2,0
1527,0,0,0,444.1,50.54,3,0
1528,0,0,0,530.4000000000001,50.28,1,0
1529,0,0,0,607.1,58.24,0,0
1530,0,0,0,579.4,55.059999999999995,1,0
1531,0,0,0,699.3000000000001,62.17,1,0
1532,0,0,0,755.7,79.03,1,1
1533,1,1,42,555.4,51.0,3,1
1534,0,0,0,415.29999999999995,38.54,2,0
1535,0,1,33,484.8,58.09,1,0
1536,0,1,30,578.0999999999999,51.150000000000006,1,0
1537,0,0,0,543.1,51.669999999999995,2,1
1538,0,0,0,593.8,56.7,1,0
1539,0,0,0,622.0,59.629999999999995,1,0
1540,0,0,0,673.0,63.35,2,0
1541,0,0,0,598.4,57.480000000000004,0,0
1542,0,1,30,604.2,58.660000000000004,1,0
1543,0,0,0,603.5999999999999,68.17999999999999,1,0
1544,0,0,0,552.5,58.9,1,0
1545,0,0,0,636.3,62.17,0,0
1546,0,0,0,653.5,59.230000000000004,1,0
1547,0,0,0,617.4,60.43000000000001,0,0
1548,0,0,0,471.5,47.5,4,1
1549,0,0,0,594.8000000000001,58.989999999999995,1,0
1550,0,0,0,666.8000000000001,67.62,0,0
1551,0,1,30,578.3000000000001,62.0,3,0
1552,0,0,0,583.3,63.31,1,0
1553,0,0,0,400.09999999999997,42.77,3,0
1554,0,1,31,672.9,67.85,2,0
1555,0,0,0,375.4,40.61,0,0
1556,0,0,0,540.0,51.42999999999999,3,0
1557,0,0,0,612.4,53.07000000000001,3,0
1558,0,0,0,465.0,45.279999999999994,0,0
1559,0,0,0,563.5,57.349999999999994,1,0
1560,0,0,0,629.9,67.21,1,1
1561,0,0,0,557.3,53.24,3,0
1562,0,1,20,603.8,54.24,1,0
1563,0,0,0,601.9000000000001,59.51,5,0
1564,0,1,21,678.6999999999999,76.94000000000001,5,0
1565,0,0,0,468.69999999999993,46.27,2,0
1566,0,1,27,652.0999999999999,68.30000000000001,1,0
1567,1,0,0,630.1,69.94999999999999,2,1
1568,1,0,0,549.8,59.97,3,1
1569,0,0,0,609.8,63.89,1,0
1570,0,0,0,646.6,59.800000000000004,4,0
1571,0,0,0,628.0,62.5,0,0
1572,0,1,4,604.8000000000001,56.209999999999994,3,0
1573,0,0,0,674.1,77.13999999999999,3,1
1574,0,1,16,535.5000000000001,49.93000000000001,2,0
1575,0,0,0,313.0,23.25,0,0
1576,0,0,0,475.49999999999994,50.32,0,0
1577,0,0,0,560.5,54.14000000000001,1,0
1578,0,0,0,593.9,55.550000000000004,2,0
1579,0,0,0,578.0,58.66,1,0
1580,0,0,0,560.8000000000001,60.489999999999995,2,0
1581,0,0,0,701.1,70.26,0,0
1582,0,0,0,435.90000000000003,49.5,0,0
1583,0,1,35,741.6000000000001,78.37,1,0
1584,0,0,0,672.4,66.42,1,0
1585,0,0,0,575.0000000000001,67.28,3,0
1586,0,0,0,471.9,43.26,2,0
1587,0,0,0,447.2,40.69,0,0
1588,0,0,0,532.4,53.71999999999999,3,0
1589,0,0,0,689.5,76.36999999999999,1,1
1590,0,0,0,631.9999999999999,60.58999999999999,3,0
1591,1,0,0,555.1999999999999,58.199999999999996,1,0
1592,0,0,0,643.5999999999999,63.11,4,0
1593,0,0,0,546.0,51.93,1,0
1594,0,1,27,557.7,57.59,3,0
1595,0,0,0,670.1,71.14,3,0
1596,0,1,33,570.1,68.36999999999999,3,0
1597,0,0,0,502.3,48.13,0,0
1598,0,0,0,479.09999999999997,45.24,0,0
1599,0,0,0,589.3,60.629999999999995,3,0
1600,0,0,0,560.5,59.81999999999999,2,0
1601,0,0,0,553.6,57.940000000000005,3,0
1602,0,0,0,569.0,67.37,0,0
1603,0,0,0,649.2,66.99000000000001,3,0
1604,0,1,39,542.2,54.38,3,0
1605,0,1,22,625.9,60.7,1,0
1606,0,0,0,692.7,71.57000000000001,2,0
1607,0,1,26,577.6999999999999,59.269999999999996,1,0
1608,0,0,0,494.1,47.900000000000006,1,0
1609,0,0,0,507.59999999999997,55.49,1,0
1610,0,0,0,542.4,54.49,2,0
1611,0,0,0,617.9,57.95,1,0
1612,0,0,0,792.0,84.67999999999999,1,1
1613,1,0,0,549.4,54.53,0,1
1614,0,1,37,647.3,68.14,1,0
1615,0,0,0,603.6999999999999,56.96,5,0
1616,0,0,0,605.2,56.2,2,0
1617,0,0,0,757.6999999999999,74.8,2,1
1618,0,0,0,697.2,61.14,1,0
1619,0,0,0,714.7,71.14999999999999,3,0
1620,0,0,0,766.2,79.64,1,1
1621,0,1,21,539.0,50.81,1,0
1622,0,1,15,543.6,44.699999999999996,2,0
1623,0,1,34,576.1999999999999,63.339999999999996,2,0
1624,0,1,26,692.5,73.82,1,0
1625,0,0,0,486.19999999999993,46.55,3,0
1626,1,1,30,574.5,57.83,0,0
1627,0,0,0,615.1,69.66,4,0
1628,0,0,0,602.8,56.019999999999996,1,0
1629,0,0,0,619.5,63.65,3,0
1630,0,1,27,582.2,55.07000000000001,3,0
1631,0,1,27,634.0,64.07,2,0
1632,0,0,0,585.8,59.53,1,0
1633,0,0,0,554.5,50.27,2,0
1634,0,0,0,613.9,72.9,0,0
1635,0,0,0,481.20000000000005,49.33,1,0
1636,0,0,0,480.9,54.5,1,0
1637,0,1,16,507.5,43.65,2,0
1638,0,0,0,749.6,73.06,0,0
1639,0,1,25,703.3,69.44999999999999,0,0
1640,0,1,34,618.4999999999999,72.59000000000002,0,0
1641,0,0,0,659.5999999999999,62.68000000000001,1,0
1642,0,0,0,505.30000000000007,44.419999999999995,2,0
1643,0,0,0,589.4000000000001,54.31,2,0
1644,0,0,0,583.7,61.74999999999999,1,0
1645,0,1,26,659.6,64.56,0,0
1646,0,0,0,555.1999999999999,57.019999999999996,4,0
1647,0,0,0,444.8,50.6,1,0
1648,0,0,0,697.8,76.29,0,1
1649,0,0,0,544.4,58.4,1,0
1650,0,0,0,746.4000000000001,69.74,2,0
1651,0,0,0,451.9,48.529999999999994,3,0
1652,0,0,0,645.8,61.29,1,0
1653,0,0,0,632.1,58.58,2,0
1654,0,1,28,545.1999999999999,56.85,2,0
1655,1,0,0,702.7,72.73,4,1
1656,0,0,0,668.2,68.66000000000001,0,0
1657,0,0,0,401.29999999999995,42.46999999999999,1,0
1658,0,0,0,684.8,71.04,2,0
1659,0,0,0,748.9,73.42999999999999,0,0
1660,0,0,0,546.1,49.87,1,0
1661,0,1,23,646.3999999999999,66.91000000000001,0,0
1662,0,0,0,493.8,49.89,3,0
1663,0,1,24,574.4,56.72,2,0
1664,0,0,0,518.4,49.269999999999996,1,0
1665,0,0,0,615.7,54.79,1,0
1666,0,0,0,600.6,58.31,4,0
1667,0,0,0,574.4,63.48000000000001,2,0
1668,0,0,0,696.3000000000001,64.38,1,0
1669,0,1,37,609.3000000000001,67.14,2,0
1670,0,0,0,571.3,59.50000000000001,2,0
1671,0,0,0,621.0999999999999,64.58,0,0
1672,0,0,0,536.1,56.92999999999999,0,0
1673,0,1,28,480.6,58.93000000000001,0,0
1674,0,0,0,546.4,54.18999999999999,2,0
1675,0,0,0,594.9999999999999,55.74,1,0
1676,0,0,0,817.6999999999999,85.52999999999999,3,1
1677,0,1,30,372.6,33.97,0,0
1678,0,0,0,555.1,52.83,0,0
1679,0,0,0,655.1,71.81,2,0
1680,0,0,0,723.8000000000001,80.07,2,1
1681,0,0,0,472.29999999999995,46.02,2,0
1682,0,0,0,639.0,70.55000000000001,0,0
1683,1,1,18,615.1,64.92999999999999,0,1
1684,0,0,0,747.1999999999999,76.38000000000001,2,1
1685,0,0,0,535.2,52.739999999999995,0,0
1686,0,1,19,568.8000000000001,57.42,3,0
1687,0,1,25,512.5,49.599999999999994,2,0
1688,0,0,0,574.4,47.14,0,0
1689,0,0,0,519.3000000000001,51.559999999999995,4,1
1690,0,0,0,799.9000000000001,85.09,2,1
1691,1,0,0,620.3000000000001,62.910000000000004,0,1
1692,0,0,0,484.8,54.51,1,0
1693,0,0,0,581.5,63.11000000000001,4,0
1694,1,0,0,592.0999999999999,57.79,0,1
1695,0,0,0,614.2,58.69,1,0
1696,0,0,0,525.8000000000001,48.87,1,0
1697,0,0,0,464.3,42.28999999999999,1,0
1698,0,0,0,478.09999999999997,33.74,3,0
1699,0,0,0,698.0,71.43,1,0
1700,0,0,0,630.4000000000001,63.71,3,0
1701,0,1,26,469.59999999999997,44.08,2,0
1702,0,1,23,690.3,61.02,2,0
1703,0,0,0,671.1,72.7,1,0
1704,0,1,31,599.5,54.94,1,0
1705,0,0,0,485.8,44.79,3,0
1706,0,1,31,625.6999999999999,63.59,2,0
1707,0,0,0,700.4,69.19,1,0
1708,0,0,0,543.2,55.85,0,0
1709,0,0,0,680.1999999999999,69.66999999999999,1,0
1710,0,0,0,591.5999999999999,63.51,0,0
1711,0,0,0,663.9,64.02,3,0
1712,1,0,0,755.9000000000001,76.53999999999999,3,1
1713,0,0,0,592.0,59.79,4,0
1714,0,1,29,583.7,50.349999999999994,2,0
1715,0,0,0,465.6,44.25000000000001,1,1
1716,0,0,0,479.50000000000006,48.62,3,0
1717,0,0,0,471.90000000000003,46.309999999999995,1,0
1718,1,0,0,541.1999999999999,59.37,0,0
1719,0,0,0,691.2,75.67000000000002,3,1
1720,0,0,0,606.4,56.53,1,0
1721,0,1,33,621.1999999999999,74.53999999999999,0,0
1722,0,0,0,724.4,75.86000000000001,2,1
1723,0,0,0,564.4,50.5,2,0
1724,1,1,26,508.7,57.42,1,0
1725,0,0,0,424.7,39.660000000000004,2,0
1726,1,0,0,741.9000000000001,70.76,2,0
1727,0,0,0,707.1,78.52999999999999,2,1
1728,0,0,0,557.6,56.62,2,0
1729,1,0,0,560.5,44.72,0,1
1730,0,0,0,665.0999999999999,63.910000000000004,1,0
1731,1,0,0,610.1999999999999,54.02,1,1
1732,0,0,0,545.2,56.260000000000005,0,0
1733,0,1,35,725.1,71.81,1,0
1734,0,0,0,716.8,73.53999999999999,1,0
1735,1,0,0,632.0,72.17,3,1
1736,0,0,0,605.9,61.32999999999999,2,0
1737,0,0,0,598.4000000000001,64.22,2,0
1738,0,0,0,584.0,52.81,1,0
1739,0,0,0,479.5,54.56,1,0
1740,0,0,0,621.0,60.040000000000006,0,0
1741,0,0,0,668.6,63.76,0,0
1742,0,0,0,607.8,60.11,1,0
1743,0,0,0,607.4000000000001,64.27000000000001,0,0
1744,1,0,0,392.59999999999997,33.800000000000004,0,1
1745,0,0,0,372.09999999999997,37.86,1,0
1746,0,0,0,516.5,50.739999999999995,3,0
1747,0,0,0,612.5,58.339999999999996,2,0
1748,0,0,0,637.9,61.8,2,0
1749,0,0,0,509.29999999999995,47.730000000000004,0,0
1750,0,1,24,396.3,39.7,2,0
1751,0,0,0,562.0,52.0,2,0
1752,0,1,29,632.6,67.47999999999999,1,0
1753,0,1,37,676.9,65.36,0,0
1754,0,0,0,621.0,60.790000000000006,3,0
1755,0,1,31,678.5,65.38,1,0
1756,0,0,0,571.4,56.580000000000005,4,1
1757,0,0,0,687.6999999999999,60.83,2,0
1758,0,0,0,444.9,41.29,3,0
1759,0,1,27,545.3,48.74,1,0
1760,0,0,0,668.1999999999999,72.89,2,0
1761,1,1,29,568.2,47.45,2,0
1762,0,1,34,558.9,53.89999999999999,1,0
1763,0,1,10,629.0999999999999,65.45,0,0
1764,0,0,0,633.5,65.12,2,0
1765,0,0,0,547.6999999999999,65.37,0,0
1766,0,0,0,522.3,52.48000000000001,1,0
1767,0,0,0,477.4,43.06,2,0
1768,1,0,0,690.1,63.43,4,1
1769,0,0,0,459.90000000000003,46.96,2,0
1770,0,0,0,534.5,51.07,3,0
1771,0,0,0,575.3000000000001,59.73,1,0
1772,0,0,0,480.90000000000003,47.71,0,0
1773,0,0,0,616.1999999999999,58.870000000000005,1,0
1774,1,0,0,480.90000000000003,50.42,3,0
1775,0,0,0,736.0,78.22,0,1
1776,0,1,27,640.1,66.97999999999999,4,0
1777,0,1,36,595.9,65.1,1,0
1778,0,0,0,730.0999999999999,74.92999999999999,0,1
1779,0,0,0,624.9000000000001,64.44,1,0
1780,0,0,0,712.8,79.38,0,1
1781,0,0,0,619.0,67.86,2,0
1782,0,1,22,559.6,58.60999999999999,2,0
1783,0,0,0,611.4,56.629999999999995,5,1
1784,0,1,28,456.0,39.44,3,0
1785,0,0,0,635.5000000000001,62.64,3,0
1786,0,0,0,573.4000000000001,59.53,2,0
1787,0,1,24,616.7,58.870000000000005,0,0
1788,0,0,0,524.5999999999999,57.38999999999999,6,0
1789,0,0,0,509.0,49.72,2,0
1790,0,0,0,633.4,61.190000000000005,1,0
1791,0,0,0,512.7,51.08999999999999,1,0
1792,0,0,0,688.9000000000001,71.96,2,0
1793,0,0,0,581.9,62.01,2,0
1794,0,1,25,709.0,69.8,2,0
1795,1,0,0,541.3,60.459999999999994,2,0
1796,0,1,33,378.2,34.11,3,0
